AAR,BYDEL,ALDER,STATKODE,PERSONER
2015,4,29,5306,5
2015,4,29,5314,2
2015,4,29,5324,2
2015,4,29,5354,3
2015,4,29,5390,10
2015,4,29,5404,4
2015,4,29,5410,3
2015,4,29,5432,12
2015,4,29,5436,4
2015,4,29,5438,4
2015,4,29,5448,12
2015,4,29,5459,1
2015,4,29,5464,6
2015,4,29,5472,16
2015,4,29,5474,7
2015,4,29,5482,1
2015,4,29,5486,2
2015,4,29,5488,2
2015,4,29,5492,5
2015,4,29,5502,7
2015,4,29,5514,1
2015,4,29,5607,4
2015,4,29,5609,9
2015,4,29,5611,12
2015,4,29,5700,3
2015,4,29,5704,2
2015,4,29,5708,1
2015,4,29,5750,5
2015,4,29,5754,2
2015,4,29,5776,2
2015,4,30,5100,1321
2015,4,30,5104,10
2015,4,30,5106,12
2015,4,30,5110,18
2015,4,30,5120,34
2015,4,30,5122,1
2015,4,30,5128,5
2015,4,30,5130,12
2015,4,30,5134,4
2015,4,30,5140,5
2015,4,30,5142,2
2015,4,30,5150,26
2015,4,30,5152,1
2015,4,30,5153,1
2015,4,30,5154,19
2015,4,30,5156,7
2015,4,30,5158,9
2015,4,30,5160,3
2015,4,30,5164,9
2015,4,30,5170,17
2015,4,30,5172,2
2015,4,30,5174,5
2015,4,30,5180,11
2015,4,30,5228,1
2015,4,30,5244,5
2015,4,30,5262,1
2015,4,30,5269,1
2015,4,30,5272,1
2015,4,30,5287,1
2015,4,30,5289,2
2015,4,30,5304,1
2015,4,30,5306,3
2015,4,30,5314,2
2015,4,30,5316,3
2015,4,30,5338,1
2015,4,30,5354,4
2015,4,30,5390,5
2015,4,30,5410,1
2015,4,30,5432,8
2015,4,30,5436,1
2015,4,30,5438,3
2015,4,30,5444,1
2015,4,30,5448,14
2015,4,30,5464,3
2015,4,30,5472,16
2015,4,30,5474,4
2015,4,30,5486,1
2015,4,30,5492,3
2015,4,30,5502,4
2015,4,30,5607,2
2015,4,30,5609,3
2015,4,30,5611,5
2015,4,30,5704,3
2015,4,30,5706,2
2015,4,30,5750,3
2015,4,30,5752,2
2015,4,30,5754,1
2015,4,30,5756,1
2015,4,30,5757,1
2015,4,30,5776,1
2015,4,30,5778,1
2015,4,31,5100,1311
2015,4,31,5104,3
2015,4,31,5106,14
2015,4,31,5110,22
2015,4,31,5120,23
2015,4,31,5128,2
2015,4,31,5130,10
2015,4,31,5134,9
2015,4,31,5140,4
2015,4,31,5142,2
2015,4,31,5150,17
2015,4,31,5152,2
2015,4,31,5154,20
2015,4,31,5156,5
2015,4,31,5158,6
2015,4,31,5160,3
2015,4,31,5164,10
2015,4,31,5170,11
2015,4,31,5172,5
2015,4,31,5174,6
2015,4,31,5180,18
2015,4,31,5182,4
2015,4,31,5202,1
2015,4,31,5213,1
2015,4,31,5228,3
2015,4,31,5236,1
2015,4,31,5244,1
2015,4,31,5262,1
2015,4,31,5272,1
2015,4,31,5278,1
2015,4,31,5282,2
2015,4,31,5289,5
2015,4,31,5306,3
2015,4,31,5314,4
2015,4,31,5318,3
2015,4,31,5354,2
2015,4,31,5366,2
2015,4,31,5390,14
2015,4,31,5392,3
2015,4,31,5404,1
2015,4,31,5432,15
2015,4,31,5438,5
2015,4,31,5442,1
2015,4,31,5444,1
2015,4,31,5448,13
2015,4,31,5456,1
2015,4,31,5464,8
2015,4,31,5472,14
2015,4,31,5474,6
2015,4,31,5484,2
2015,4,31,5486,1
2015,4,31,5488,1
2015,4,31,5492,7
2015,4,31,5502,4
2015,4,31,5514,1
2015,4,31,5609,1
2015,4,31,5611,4
2015,4,31,5700,7
2015,4,31,5704,2
2015,4,31,5710,1
2015,4,31,5714,2
2015,4,31,5750,2
2015,4,31,5754,1
2015,4,31,5756,3
2015,4,31,5757,1
2015,4,31,5758,1
2015,4,31,5776,4
2015,4,31,5778,2
2015,4,32,5100,1290
2015,4,32,5104,1
2015,4,32,5106,13
2015,4,32,5110,10
2015,4,32,5120,22
2015,4,32,5126,1
2015,4,32,5128,7
2015,4,32,5130,7
2015,4,32,5134,6
2015,4,32,5140,2
2015,4,32,5142,1
2015,4,32,5150,20
2015,4,32,5154,7
2015,4,32,5156,7
2015,4,32,5158,6
2015,4,32,5160,3
2015,4,32,5164,7
2015,4,32,5170,16
2015,4,32,5172,4
2015,4,32,5174,3
2015,4,32,5180,21
2015,4,32,5182,5
2015,4,32,5228,4
2015,4,32,5243,1
2015,4,32,5244,2
2015,4,32,5266,1
2015,4,32,5268,1
2015,4,32,5272,3
2015,4,32,5282,1
2015,4,32,5289,2
2015,4,32,5302,1
2015,4,32,5306,4
2015,4,32,5314,5
2015,4,32,5316,4
2015,4,32,5322,1
2015,4,32,5324,1
2015,4,32,5348,1
2015,4,32,5356,1
2015,4,32,5374,1
2015,4,32,5390,12
2015,4,32,5392,1
2015,4,32,5416,1
2015,4,32,5432,10
2015,4,32,5436,1
2015,4,32,5438,7
2015,4,32,5442,1
2015,4,32,5444,2
2015,4,32,5448,17
2015,4,32,5464,6
2015,4,32,5472,24
2015,4,32,5474,4
2015,4,32,5488,2
2015,4,32,5492,6
2015,4,32,5502,4
2015,4,32,5514,1
2015,4,32,5607,3
2015,4,32,5609,1
2015,4,32,5611,8
2015,4,32,5700,3
2015,4,32,5704,3
2015,4,32,5706,1
2015,4,32,5714,2
2015,4,32,5750,3
2015,4,32,5752,2
2015,4,32,5754,2
2015,4,32,5756,1
2015,4,32,5761,1
2015,4,32,5776,1
2015,4,33,5100,1176
2015,4,33,5104,3
2015,4,33,5106,13
2015,4,33,5110,11
2015,4,33,5120,23
2015,4,33,5128,9
2015,4,33,5130,7
2015,4,33,5134,7
2015,4,33,5140,2
2015,4,33,5142,2
2015,4,33,5150,14
2015,4,33,5154,6
2015,4,33,5156,10
2015,4,33,5158,8
2015,4,33,5160,3
2015,4,33,5164,14
2015,4,33,5170,12
2015,4,33,5172,11
2015,4,33,5174,3
2015,4,33,5180,20
2015,4,33,5182,3
2015,4,33,5202,1
2015,4,33,5214,1
2015,4,33,5244,1
2015,4,33,5246,1
2015,4,33,5262,2
2015,4,33,5269,1
2015,4,33,5272,1
2015,4,33,5289,3
2015,4,33,5306,9
2015,4,33,5314,2
2015,4,33,5316,1
2015,4,33,5354,3
2015,4,33,5356,1
2015,4,33,5376,1
2015,4,33,5390,7
2015,4,33,5416,1
2015,4,33,5432,21
2015,4,33,5436,2
2015,4,33,5438,6
2015,4,33,5442,1
2015,4,33,5444,3
2015,4,33,5446,1
2015,4,33,5448,7
2015,4,33,5458,2
2015,4,33,5464,4
2015,4,33,5472,18
2015,4,33,5474,3
2015,4,33,5482,1
2015,4,33,5484,2
2015,4,33,5486,1
2015,4,33,5492,5
2015,4,33,5502,2
2015,4,33,5607,1
2015,4,33,5609,1
2015,4,33,5611,7
2015,4,33,5700,4
2015,4,33,5704,1
2015,4,33,5714,2
2015,4,33,5750,3
2015,4,33,5754,1
2015,4,33,5756,4
2015,4,33,5759,1
2015,4,33,5776,1
2015,4,33,5778,2
2015,4,34,5100,1249
2015,4,34,5102,1
2015,4,34,5103,1
2015,4,34,5104,3
2015,4,34,5106,16
2015,4,34,5110,8
2015,4,34,5120,21
2015,4,34,5128,7
2015,4,34,5130,7
2015,4,34,5134,7
2015,4,34,5140,4
2015,4,34,5142,1
2015,4,34,5150,19
2015,4,34,5154,13
2015,4,34,5156,6
2015,4,34,5158,6
2015,4,34,5160,1
2015,4,34,5164,2
2015,4,34,5170,16
2015,4,34,5172,5
2015,4,34,5174,4
2015,4,34,5180,8
2015,4,34,5182,1
2015,4,34,5202,1
2015,4,34,5214,1
2015,4,34,5228,4
2015,4,34,5232,1
2015,4,34,5234,1
2015,4,34,5244,2
2015,4,34,5262,2
2015,4,34,5268,1
2015,4,34,5272,1
2015,4,34,5289,1
2015,4,34,5293,1
2015,4,34,5302,2
2015,4,34,5305,1
2015,4,34,5306,3
2015,4,34,5314,2
2015,4,34,5316,1
2015,4,34,5324,1
2015,4,34,5354,2
2015,4,34,5366,1
2015,4,34,5390,7
2015,4,34,5424,1
2015,4,34,5432,12
2015,4,34,5438,2
2015,4,34,5444,1
2015,4,34,5446,1
2015,4,34,5448,10
2015,4,34,5464,1
2015,4,34,5466,1
2015,4,34,5472,15
2015,4,34,5474,4
2015,4,34,5482,3
2015,4,34,5488,1
2015,4,34,5492,5
2015,4,34,5502,1
2015,4,34,5607,3
2015,4,34,5609,1
2015,4,34,5611,2
2015,4,34,5700,3
2015,4,34,5704,1
2015,4,34,5706,1
2015,4,34,5708,1
2015,4,34,5750,3
2015,4,34,5754,1
2015,4,34,5756,1
2015,4,34,5757,1
2015,4,34,5776,3
2015,4,34,5778,2
2015,4,35,5100,1187
2015,4,35,5103,1
2015,4,35,5104,4
2015,4,35,5106,9
2015,4,35,5110,11
2015,4,35,5120,16
2015,4,35,5128,6
2015,4,35,5130,11
2015,4,35,5134,2
2015,4,35,5140,5
2015,4,35,5142,3
2015,4,35,5150,13
2015,4,35,5152,1
2015,4,35,5154,12
2015,4,35,5156,9
2015,4,35,5158,8
2015,4,35,5160,1
2015,4,35,5164,12
2015,4,35,5170,15
2015,4,35,5172,12
2015,4,35,5174,5
2015,4,35,5180,13
2015,4,35,5182,1
2015,4,35,5228,1
2015,4,35,5244,6
2015,4,35,5246,1
2015,4,35,5269,1
2015,4,35,5288,1
2015,4,35,5289,2
2015,4,35,5306,1
2015,4,35,5314,2
2015,4,35,5328,1
2015,4,35,5354,4
2015,4,35,5390,7
2015,4,35,5404,1
2015,4,35,5410,2
2015,4,35,5418,2
2015,4,35,5432,12
2015,4,35,5434,1
2015,4,35,5436,2
2015,4,35,5438,2
2015,4,35,5442,1
2015,4,35,5444,2
2015,4,35,5448,9
2015,4,35,5464,2
2015,4,35,5472,10
2015,4,35,5474,3
2015,4,35,5492,5
2015,4,35,5502,2
2015,4,35,5611,4
2015,4,35,5704,1
2015,4,35,5750,1
2015,4,35,5754,2
2015,4,35,5756,3
2015,4,35,5757,1
2015,4,36,5100,1163
2015,4,36,5103,1
2015,4,36,5104,2
2015,4,36,5106,8
2015,4,36,5108,1
2015,4,36,5110,10
2015,4,36,5120,17
2015,4,36,5126,1
2015,4,36,5130,15
2015,4,36,5134,3
2015,4,36,5140,3
2015,4,36,5142,3
2015,4,36,5150,12
2015,4,36,5152,2
2015,4,36,5154,10
2015,4,36,5156,2
2015,4,36,5158,5
2015,4,36,5160,1
2015,4,36,5164,7
2015,4,36,5170,16
2015,4,36,5172,5
2015,4,36,5174,1
2015,4,36,5180,14
2015,4,36,5182,1
2015,4,36,5202,1
2015,4,36,5204,1
2015,4,36,5222,1
2015,4,36,5228,1
2015,4,36,5244,4
2015,4,36,5258,1
2015,4,36,5269,1
2015,4,36,5272,1
2015,4,36,5277,1
2015,4,36,5279,1
2015,4,36,5287,1
2015,4,36,5289,1
2015,4,36,5306,2
2015,4,36,5314,1
2015,4,36,5352,1
2015,4,36,5366,1
2015,4,36,5390,7
2015,4,36,5392,1
2015,4,36,5418,1
2015,4,36,5424,1
2015,4,36,5432,14
2015,4,36,5438,2
2015,4,36,5442,2
2015,4,36,5444,1
2015,4,36,5448,7
2015,4,36,5456,1
2015,4,36,5459,1
2015,4,36,5464,1
2015,4,36,5466,1
2015,4,36,5472,11
2015,4,36,5474,3
2015,4,36,5482,2
2015,4,36,5492,10
2015,4,36,5502,2
2015,4,36,5505,1
2015,4,36,5514,1
2015,4,36,5609,1
2015,4,36,5611,3
2015,4,36,5700,3
2015,4,36,5724,1
2015,4,36,5750,4
2015,4,36,5752,1
2015,4,36,5754,2
2015,4,36,5756,4
2015,4,36,5776,2
2015,4,37,5100,982
2015,4,37,5103,1
2015,4,37,5104,7
2015,4,37,5106,6
2015,4,37,5110,7
2015,4,37,5120,25
2015,4,37,5128,1
2015,4,37,5130,9
2015,4,37,5140,6
2015,4,37,5142,2
2015,4,37,5150,12
2015,4,37,5152,3
2015,4,37,5154,8
2015,4,37,5156,2
2015,4,37,5158,2
2015,4,37,5160,2
2015,4,37,5164,11
2015,4,37,5170,10
2015,4,37,5172,11
2015,4,37,5174,3
2015,4,37,5180,4
2015,4,37,5202,1
2015,4,37,5214,1
2015,4,37,5228,2
2015,4,37,5244,2
2015,4,37,5246,3
2015,4,37,5262,1
2015,4,37,5266,2
2015,4,37,5272,1
2015,4,37,5289,3
2015,4,37,5306,5
2015,4,37,5314,4
2015,4,37,5318,1
2015,4,37,5324,1
2015,4,37,5354,1
2015,4,37,5390,9
2015,4,37,5404,2
2015,4,37,5418,1
2015,4,37,5432,12
2015,4,37,5438,2
2015,4,37,5444,3
2015,4,37,5446,1
2015,4,37,5448,8
2015,4,37,5472,15
2015,4,37,5474,3
2015,4,37,5482,1
2015,4,37,5486,1
2015,4,37,5492,7
2015,4,37,5502,1
2015,4,37,5514,1
2015,4,37,5607,4
2015,4,37,5609,2
2015,4,37,5611,1
2015,4,37,5700,3
2015,4,37,5704,2
2015,4,37,5710,1
2015,4,37,5750,1
2015,4,37,5754,2
2015,4,37,5756,2
2015,4,37,5758,1
2015,4,37,5761,1
2015,4,37,5776,1
2015,4,38,5100,1038
2015,4,38,5104,2
2015,4,38,5106,9
2015,4,38,5110,6
2015,4,38,5120,16
2015,4,38,5122,2
2015,4,38,5128,3
2015,4,38,5130,8
2015,4,38,5134,1
2015,4,38,5140,3
2015,4,38,5142,4
2015,4,38,5150,10
2015,4,38,5152,1
2015,4,38,5154,15
2015,4,38,5156,5
2015,4,38,5158,9
2015,4,38,5164,5
2015,4,38,5170,22
2015,4,38,5172,6
2015,4,38,5174,2
2015,4,38,5180,9
2015,4,38,5182,1
2015,4,38,5228,2
2015,4,38,5244,2
2015,4,38,5245,1
2015,4,38,5246,1
2015,4,38,5287,1
2015,4,38,5289,1
2015,4,38,5306,1
2015,4,38,5314,3
2015,4,38,5322,1
2015,4,38,5324,3
2015,4,38,5354,1
2015,4,38,5390,5
2015,4,38,5432,3
2015,4,38,5436,4
2015,4,38,5438,2
2015,4,38,5448,5
2015,4,38,5456,2
2015,4,38,5472,17
2015,4,38,5474,4
2015,4,38,5488,2
2015,4,38,5492,5
2015,4,38,5502,1
2015,4,38,5514,1
2015,4,38,5607,1
2015,4,38,5609,1
2015,4,38,5700,1
2015,4,38,5706,1
2015,4,38,5752,1
2015,4,38,5754,5
2015,4,38,5756,6
2015,4,38,5757,2
2015,4,38,5759,1
2015,4,38,5776,2
2015,4,39,5100,1028
2015,4,39,5104,1
2015,4,39,5106,3
2015,4,39,5110,11
2015,4,39,5120,13
2015,4,39,5122,1
2015,4,39,5126,1
2015,4,39,5128,4
2015,4,39,5130,7
2015,4,39,5134,3
2015,4,39,5140,1
2015,4,39,5142,1
2015,4,39,5150,12
2015,4,39,5152,2
2015,4,39,5154,4
2015,4,39,5156,4
2015,4,39,5158,5
2015,4,39,5164,15
2015,4,39,5170,9
2015,4,39,5172,6
2015,4,39,5174,6
2015,4,39,5180,11
2015,4,39,5182,2
2015,4,39,5234,1
2015,4,39,5244,2
2015,4,39,5246,1
2015,4,39,5269,1
2015,4,39,5277,1
2015,4,39,5287,1
2015,4,39,5289,3
2015,4,39,5295,1
2015,4,39,5302,1
2015,4,39,5304,1
2015,4,39,5306,2
2015,4,39,5314,2
2015,4,39,5316,1
2015,4,39,5324,1
2015,4,39,5328,1
2015,4,39,5352,1
2015,4,39,5390,6
2015,4,39,5404,1
2015,4,39,5410,3
2015,4,39,5414,1
2015,4,39,5432,10
2015,4,39,5434,1
2015,4,39,5436,6
2015,4,39,5438,1
2015,4,39,5444,2
2015,4,39,5448,4
2015,4,39,5456,1
2015,4,39,5464,1
2015,4,39,5472,8
2015,4,39,5474,1
2015,4,39,5482,1
2015,4,39,5486,1
2015,4,39,5492,5
2015,4,39,5502,4
2015,4,39,5607,1
2015,4,39,5609,2
2015,4,39,5611,2
2015,4,39,5700,1
2015,4,39,5706,1
2015,4,39,5754,2
2015,4,39,5756,2
2015,4,39,5757,1
2015,4,39,5759,1
2015,4,39,5778,1
2015,4,40,5100,1019
2015,4,40,5103,1
2015,4,40,5106,5
2015,4,40,5110,9
2015,4,40,5120,6
2015,4,40,5122,1
2015,4,40,5128,2
2015,4,40,5130,4
2015,4,40,5134,2
2015,4,40,5140,1
2015,4,40,5150,3
2015,4,40,5154,10
2015,4,40,5156,8
2015,4,40,5158,4
2015,4,40,5164,5
2015,4,40,5170,6
2015,4,40,5172,5
2015,4,40,5174,2
2015,4,40,5180,9
2015,4,40,5182,2
2015,4,40,5202,1
2015,4,40,5214,1
2015,4,40,5222,1
2015,4,40,5244,2
2015,4,40,5246,1
2015,4,40,5262,1
2015,4,40,5266,1
2015,4,40,5272,1
2015,4,40,5288,1
2015,4,40,5306,3
2015,4,40,5314,1
2015,4,40,5316,1
2015,4,40,5318,2
2015,4,40,5324,1
2015,4,40,5328,1
2015,4,40,5366,1
2015,4,40,5390,3
2015,4,40,5392,1
2015,4,40,5416,1
2015,4,40,5432,5
2015,4,40,5436,6
2015,4,40,5438,1
2015,4,40,5442,1
2015,4,40,5444,1
2015,4,40,5448,4
2015,4,40,5458,2
2015,4,40,5472,5
2015,4,40,5474,3
2015,4,40,5482,1
2015,4,40,5492,6
2015,4,40,5502,1
2015,4,40,5611,2
2015,4,40,5700,2
2015,4,40,5708,1
2015,4,40,5752,1
2015,4,40,5754,3
2015,4,40,5756,2
2015,4,40,5758,1
2015,4,40,5776,1
2015,4,41,5100,914
2015,4,41,5103,1
2015,4,41,5104,4
2015,4,41,5106,3
2015,4,41,5110,4
2015,4,41,5120,14
2015,4,41,5126,2
2015,4,41,5128,6
2015,4,41,5130,4
2015,4,41,5134,1
2015,4,41,5140,4
2015,4,41,5150,16
2015,4,41,5152,3
2015,4,41,5153,1
2015,4,41,5154,4
2015,4,41,5156,2
2015,4,41,5158,4
2015,4,41,5164,5
2015,4,41,5170,18
2015,4,41,5172,7
2015,4,41,5174,2
2015,4,41,5180,8
2015,4,41,5182,1
2015,4,41,5231,1
2015,4,41,5234,1
2015,4,41,5244,3
2015,4,41,5246,2
2015,4,41,5268,1
2015,4,41,5272,1
2015,4,41,5289,1
2015,4,41,5294,1
2015,4,41,5304,1
2015,4,41,5306,3
2015,4,41,5314,2
2015,4,41,5316,2
2015,4,41,5326,1
2015,4,41,5390,1
2015,4,41,5404,3
2015,4,41,5432,1
2015,4,41,5436,2
2015,4,41,5444,1
2015,4,41,5446,1
2015,4,41,5448,8
2015,4,41,5456,1
2015,4,41,5472,12
2015,4,41,5474,3
2015,4,41,5488,1
2015,4,41,5492,6
2015,4,41,5502,1
2015,4,41,5514,2
2015,4,41,5525,1
2015,4,41,5611,1
2015,4,41,5700,3
2015,4,41,5704,2
2015,4,41,5712,1
2015,4,41,5716,1
2015,4,41,5724,1
2015,4,41,5750,1
2015,4,41,5754,2
2015,4,41,5756,2
2015,4,41,5758,2
2015,4,41,5759,1
2015,4,42,5100,932
2015,4,42,5106,4
2015,4,42,5110,4
2015,4,42,5120,13
2015,4,42,5128,2
2015,4,42,5130,7
2015,4,42,5134,2
2015,4,42,5140,2
2015,4,42,5142,2
2015,4,42,5150,20
2015,4,42,5152,4
2015,4,42,5154,5
2015,4,42,5156,5
2015,4,42,5158,1
2015,4,42,5160,1
2015,4,42,5164,6
2015,4,42,5170,17
2015,4,42,5172,8
2015,4,42,5174,3
2015,4,42,5180,8
2015,4,42,5244,4
2015,4,42,5262,1
2015,4,42,5272,1
2015,4,42,5287,1
2015,4,42,5289,1
2015,4,42,5306,1
2015,4,42,5316,1
2015,4,42,5318,1
2015,4,42,5324,1
2015,4,42,5352,1
2015,4,42,5354,1
2015,4,42,5390,7
2015,4,42,5414,1
2015,4,42,5432,1
2015,4,42,5436,3
2015,4,42,5438,2
2015,4,42,5442,1
2015,4,42,5446,1
2015,4,42,5448,3
2015,4,42,5458,1
2015,4,42,5472,13
2015,4,42,5474,1
2015,4,42,5488,1
2015,4,42,5492,4
2015,4,42,5502,1
2015,4,42,5609,1
2015,4,42,5611,4
2015,4,42,5700,2
2015,4,42,5704,1
2015,4,42,5712,1
2015,4,42,5750,2
2015,4,42,5756,3
2015,4,42,5757,1
2015,4,43,5100,831
2015,4,43,5103,1
2015,4,43,5106,6
2015,4,43,5110,2
2015,4,43,5120,7
2015,4,43,5128,3
2015,4,43,5130,7
2015,4,43,5142,1
2015,4,43,5150,6
2015,4,43,5152,1
2015,4,43,5154,7
2015,4,43,5156,7
2015,4,43,5158,5
2015,4,43,5164,2
2015,4,43,5170,17
2015,4,43,5172,11
2015,4,43,5174,2
2015,4,43,5180,8
2015,4,43,5182,1
2015,4,43,5228,1
2015,4,43,5244,1
2015,4,43,5289,2
2015,4,43,5306,3
2015,4,43,5318,2
2015,4,43,5324,1
2015,4,43,5390,6
2015,4,43,5410,1
2015,4,43,5432,1
2015,4,43,5436,5
2015,4,43,5442,3
2015,4,43,5448,2
2015,4,43,5456,1
2015,4,43,5472,12
2015,4,43,5474,1
2015,4,43,5488,1
2015,4,43,5492,9
2015,4,43,5502,2
2015,4,43,5611,2
2015,4,43,5700,1
2015,4,43,5704,1
2015,4,43,5754,1
2015,4,43,5756,1
2015,4,43,5778,1
2015,4,44,5100,764
2015,4,44,5106,3
2015,4,44,5110,5
2015,4,44,5120,5
2015,4,44,5128,2
2015,4,44,5130,9
2015,4,44,5134,1
2015,4,44,5140,2
2015,4,44,5142,3
2015,4,44,5150,12
2015,4,44,5152,4
2015,4,44,5154,6
2015,4,44,5156,4
2015,4,44,5158,5
2015,4,44,5164,5
2015,4,44,5170,10
2015,4,44,5172,14
2015,4,44,5180,11
2015,4,44,5182,2
2015,4,44,5222,1
2015,4,44,5228,1
2015,4,44,5244,3
2015,4,44,5272,1
2015,4,44,5277,1
2015,4,44,5289,4
2015,4,44,5306,1
2015,4,44,5314,3
2015,4,44,5318,1
2015,4,44,5324,2
2015,4,44,5390,3
2015,4,44,5404,2
2015,4,44,5432,4
2015,4,44,5436,4
2015,4,44,5438,4
2015,4,44,5448,3
2015,4,44,5472,8
2015,4,44,5486,1
2015,4,44,5488,1
2015,4,44,5492,10
2015,4,44,5502,1
2015,4,44,5607,1
2015,4,44,5611,2
2015,4,44,5700,1
2015,4,44,5704,1
2015,4,44,5710,1
2015,4,44,5754,1
2015,4,44,5756,2
2015,4,44,5757,1
2015,4,45,5100,706
2015,4,45,5103,1
2015,4,45,5106,6
2015,4,45,5110,4
2015,4,45,5120,6
2015,4,45,5128,2
2015,4,45,5130,6
2015,4,45,5134,2
2015,4,45,5140,1
2015,4,45,5142,1
2015,4,45,5150,11
2015,4,45,5154,4
2015,4,45,5156,7
2015,4,45,5158,2
2015,4,45,5160,1
2015,4,45,5162,1
2015,4,45,5164,3
2015,4,45,5170,18
2015,4,45,5172,5
2015,4,45,5180,6
2015,4,45,5222,1
2015,4,45,5228,1
2015,4,45,5244,6
2015,4,45,5246,2
2015,4,45,5289,1
2015,4,45,5314,2
2015,4,45,5318,1
2015,4,45,5322,1
2015,4,45,5324,1
2015,4,45,5354,1
2015,4,45,5390,2
2015,4,45,5432,2
2015,4,45,5436,3
2015,4,45,5444,2
2015,4,45,5446,2
2015,4,45,5448,5
2015,4,45,5456,1
2015,4,45,5458,1
2015,4,45,5472,7
2015,4,45,5474,1
2015,4,45,5488,1
2015,4,45,5492,7
2015,4,45,5502,1
2015,4,45,5704,1
2015,4,45,5724,1
2015,4,45,5750,4
2015,4,45,5756,3
2015,4,45,5759,1
2015,4,46,5100,678
2015,4,46,5104,1
2015,4,46,5106,2
2015,4,46,5110,2
2015,4,46,5120,8
2015,4,46,5128,4
2015,4,46,5130,3
2015,4,46,5134,3
2015,4,46,5142,2
2015,4,46,5150,9
2015,4,46,5152,3
2015,4,46,5154,4
2015,4,46,5156,3
2015,4,46,5158,8
2015,4,46,5162,1
2015,4,46,5170,12
2015,4,46,5172,9
2015,4,46,5180,7
2015,4,46,5182,1
2015,4,46,5202,1
2015,4,46,5244,6
2015,4,46,5246,1
2015,4,46,5277,1
2015,4,46,5289,2
2015,4,46,5324,2
2015,4,46,5366,1
2015,4,46,5390,1
2015,4,46,5418,1
2015,4,46,5424,1
2015,4,46,5434,2
2015,4,46,5436,3
2015,4,46,5438,1
2015,4,46,5444,1
2015,4,46,5446,1
2015,4,46,5448,4
2015,4,46,5458,1
2015,4,46,5472,5
2015,4,46,5474,2
2015,4,46,5492,8
2015,4,46,5611,2
2015,4,46,5700,4
2015,4,46,5750,5
2015,4,46,5754,2
2015,4,46,5756,2
2015,4,46,5778,1
2015,4,47,5100,605
2015,4,47,5110,5
2015,4,47,5120,11
2015,4,47,5128,2
2015,4,47,5130,3
2015,4,47,5134,1
2015,4,47,5140,3
2015,4,47,5142,5
2015,4,47,5150,5
2015,4,47,5154,6
2015,4,47,5156,2
2015,4,47,5158,2
2015,4,47,5164,4
2015,4,47,5170,18
2015,4,47,5172,7
2015,4,47,5180,6
2015,4,47,5231,1
2015,4,47,5244,2
2015,4,47,5269,1
2015,4,47,5272,1
2015,4,47,5289,1
2015,4,47,5316,1
2015,4,47,5390,3
2015,4,47,5404,2
2015,4,47,5410,1
2015,4,47,5432,2
2015,4,47,5434,2
2015,4,47,5436,1
2015,4,47,5444,1
2015,4,47,5448,1
2015,4,47,5464,1
2015,4,47,5472,12
2015,4,47,5474,1
2015,4,47,5492,8
2015,4,47,5502,2
2015,4,47,5750,1
2015,4,47,5754,2
2015,4,47,5756,2
2015,4,47,5759,1
2015,4,48,5100,639
2015,4,48,5104,1
2015,4,48,5106,2
2015,4,48,5110,6
2015,4,48,5120,5
2015,4,48,5128,1
2015,4,48,5130,5
2015,4,48,5134,2
2015,4,48,5150,8
2015,4,48,5151,1
2015,4,48,5152,4
2015,4,48,5154,2
2015,4,48,5156,3
2015,4,48,5164,4
2015,4,48,5170,7
2015,4,48,5172,8
2015,4,48,5174,1
2015,4,48,5180,8
2015,4,48,5216,1
2015,4,48,5222,1
2015,4,48,5244,2
2015,4,48,5272,1
2015,4,48,5289,1
2015,4,48,5302,1
2015,4,48,5304,1
2015,4,48,5306,1
2015,4,48,5314,1
2015,4,48,5324,1
2015,4,48,5390,3
2015,4,48,5404,2
2015,4,48,5414,1
2015,4,48,5436,3
2015,4,48,5438,4
2015,4,48,5442,1
2015,4,48,5444,1
2015,4,48,5448,1
2015,4,48,5456,1
2015,4,48,5464,2
2015,4,48,5472,5
2015,4,48,5474,2
2015,4,48,5486,2
2015,4,48,5492,4
2015,4,48,5611,1
2015,4,48,5700,2
2015,4,48,5704,1
2015,4,48,5750,1
2015,4,48,5758,1
2015,4,49,5100,595
2015,4,49,5106,3
2015,4,49,5110,3
2015,4,49,5120,8
2015,4,49,5126,1
2015,4,49,5128,1
2015,4,49,5130,5
2015,4,49,5134,1
2015,4,49,5140,2
2015,4,49,5150,3
2015,4,49,5152,3
2015,4,49,5154,5
2015,4,49,5156,6
2015,4,49,5160,1
2015,4,49,5164,1
2015,4,49,5170,9
2015,4,49,5172,6
2015,4,49,5180,11
2015,4,49,5182,2
2015,4,49,5228,1
2015,4,49,5244,2
2015,4,49,5268,1
2015,4,49,5272,2
2015,4,49,5289,6
2015,4,49,5306,1
2015,4,49,5314,1
2015,4,49,5322,1
2015,4,49,5324,1
2015,4,49,5352,1
2015,4,49,5390,4
2015,4,49,5432,1
2015,4,49,5436,2
2015,4,49,5438,2
2015,4,49,5472,9
2015,4,49,5474,1
2015,4,49,5488,1
2015,4,49,5492,9
2015,4,49,5607,1
2015,4,49,5611,1
2015,4,49,5756,1
2015,4,49,5778,1
2015,4,50,5100,568
2015,4,50,5103,1
2015,4,50,5104,1
2015,4,50,5106,4
2015,4,50,5110,4
2015,4,50,5120,5
2015,4,50,5128,4
2015,4,50,5130,4
